"Person" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"156" 6 6 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.934049422052632 -0.924644826385965 -0.925216100350877 0.956593814210526 0.175867709021053 -0.887746310350877 -0.959161956491228 -0.928130738421053 -0.889213758245614 0.00328817288070175 -0.966341054736842 -0.933674494385965 -0.959646055263158 -0.967166701754386 -0.931934566140351 -0.955378225087719 -0.943634949473684 -0.939141878596491 -0.958462365438597 -0.949109043333333 -0.942260580175439 -0.958628819649123 -0.959579071578947 -0.942470715964912 -0.960732947894737 -0.964767240526316 -0.930586804035088 -0.918878850824561 -0.977090649824561 -0.918878850824561 -0.977090649824561 -0.954750504912281 -0.996767849298246 -0.908980174736842 -0.987008817368421 -0.955645738245614 -0.997563917192982 -0.924004748421053 -0.937564390877193 -0.928885637017544 -0.934219861578947 -0.934213489450877 -0.946551118070175 -0.996021620175439 -0.994109056140351 -0.989944545614035 -0.986032859298246 -0.99442789 -0.98420005245614 -0.998196576140351 -0.999182899649123 -0.999448665964912 -0.99864981245614 -0.998597444736842 -0.99825797245614 -0.994115706140351 -0.99647563877193 -0.997011022982456 -0.998632135438597 -0.996152684035088 -0.995991314210526 -0.96106908754386 -0.946744386666667
"157" 7 6 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.93651361 -0.926262668653846 -0.952978365961539 0.393444278076923 0.907537823461538 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.915924683923077 -0.0131653918205769 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.983230278076923 -0.976523128846154 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.966844451153846 -0.948698649423077 -0.957772460576923 -0.976483727307692 -0.988871878269231 -0.979799284615385 -0.981831231730769 -0.9910813 -0.966662440384615 -0.936392023846154 -0.98688264 -0.936392023846154 -0.98688264 -0.980127239615385 -0.9985679325 -0.915793634807692 -0.989080785384615 -0.983008829038462 -0.999023686923077 -0.953380646346154 -0.949373705 -0.939808885192308 -0.955137238461538 -0.926933026153846 -0.926475236153846 -0.996461058076923 -0.995369814423077 -0.991622671730769 -0.992053286153846 -0.995694149230769 -0.985808475192308 -0.999097373461538 -0.999519384038462 -0.998533337307692 -0.999317345769231 -0.999345958461539 -0.99686531 -0.998788260576923 -0.998094667115385 -0.997697572115385 -0.999151968461538 -0.996130652115385 -0.996990950961538 -0.971529353461538 -0.961985496346154
"158" 8 6 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.932491454407407 0.589922434814815 0.719831539259259 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.920075441666667 -0.0169218791344444 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.97585190462963 -0.976887623333333 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.967480663148148 -0.956342956481481 -0.968330978518519 -0.974186451851852 -0.987601203703704 -0.973609837222222 -0.978310559074074 -0.988868577407407 -0.965709452222222 -0.935308633888889 -0.985188557037037 -0.935308633888889 -0.985188557037037 -0.97314748962963 -0.997730984814815 -0.924253348518518 -0.990506900555556 -0.978438191296296 -0.998568808888889 -0.931146497518519 -0.951487882222222 -0.950777089074074 -0.941832678518518 -0.938365763148148 -0.930728272185185 -0.995415528333333 -0.995348516851852 -0.99391541537037 -0.992854917777778 -0.995150856296296 -0.984036021851852 -0.998040617962963 -0.998859436111111 -0.998874428518518 -0.998466393518519 -0.998256743148148 -0.99889676462963 -0.998157496666667 -0.998069106481482 -0.997385108333333 -0.999249825740741 -0.997986193148148 -0.998043595185185 -0.972720118333333 -0.962491700555556
"159" 9 6 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.9162927764 -0.9407072854 -0.1191541962 0.9578730416 -0.9218210626 -0.9699944882 -0.9712046902 -0.9239076792 -0.0070536778584 -0.9647404702 -0.9639966798 -0.958562455 -0.9669566892 -0.9635751118 -0.9422465098 -0.9266185314 -0.9615953704 -0.9470797636 -0.9330202044 -0.9652502666 -0.9621702422 -0.9770761602 -0.9514617038 -0.967586132 -0.9798058206 -0.9360431104 -0.9308684376 -0.9906763784 -0.9308684376 -0.9906763784 -0.9633745492 -0.9981225772 -0.9071250998 -0.9901182486 -0.964524819 -0.9984053602 -0.9419711636 -0.9429711056 -0.9285935844 -0.940875589 -0.9468499524 -0.9249892766 -0.9975738436 -0.9963888524 -0.9947408012 -0.9935437332 -0.996169588 -0.991866218 -0.9985911244 -0.9989011844 -0.999288341 -0.998791113 -0.9984432326 -0.996498443 -0.9973050792 -0.9988225724 -0.9955689574 -0.9990751276 -0.9993436984 -0.9986807184 -0.984475588 -0.9574180712
"160" 10 6 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 -0.95947148637931 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.966701156034483 -0.963045642431035 -0.955430987068966 0.00716689586275862 -0.978007466724138 -0.966930793448276 -0.976256662586207 -0.979247219482759 -0.96846738637931 -0.961713199827586 -0.953660207586207 -0.971940597413793 -0.966329291206897 -0.958405404310345 -0.974588270862069 -0.966621040344828 -0.983949302758621 -0.970005908275862 -0.970059186551724 -0.986556338448276 -0.96345233137931 -0.956781819655172 -0.990169405862069 -0.956781819655172 -0.990169405862069 -0.976234435172414 -0.998571221551724 -0.937590998793103 -0.991034963965517 -0.970830848965517 -0.998506361034483 -0.959813667810345 -0.967564717068966 -0.9551597 -0.964514534655172 -0.970184023793103 -0.953706328103448 -0.998423753275862 -0.998780042931035 -0.998106657586207 -0.997280879310345 -0.99885902137931 -0.988827694655172 -0.999113973103448 -0.999570704482759 -0.999516506896552 -0.999219438793103 -0.999483852758621 -0.998321130344828 -0.997815168275862 -0.998270545689655 -0.997156181034483 -0.998953248275862 -0.998276262068965 -0.998241462413793 -0.984966715172414 -0.972022685
"161" 11 6 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.98477733 -0.972196873859649 -0.971311176842105 0.943017941403509 0.112620189964912 -0.97956560245614 -0.990765579649123 -0.984192606315789 -0.980556499122807 0.00277690502070175 -0.985259108596491 -0.972777455263158 -0.982111784210526 -0.987310479122807 -0.972930380701754 -0.980836884561403 -0.982442644035088 -0.959897432807018 -0.983565520526316 -0.985131291052632 -0.961784696140351 -0.990845724736842 -0.986549063333333 -0.985546507368421 -0.993499810175439 -0.988018702280702 -0.978255222280702 -0.980621180175439 -0.99878204122807 -0.980621180175439 -0.99878204122807 -0.983330628421053 -0.999060467017544 -0.952523752105263 -0.994494134912281 -0.990641248245614 -0.999544420877193 -0.971668077017544 -0.98465262245614 -0.972683673859649 -0.970476367719298 -0.98670479122807 -0.981303080526316 -0.999369589298246 -0.999060843157895 -0.999613832807018 -0.999511915964912 -0.999117818421053 -0.999032759122807 -0.999350464035088 -0.998891905263158 -0.999486324035088 -0.999608199649123 -0.998809215263158 -0.999185060877193 -0.999244916491228 -0.998736897192982 -0.999116713333333 -0.999804122280702 -0.997523265263158 -0.99738471122807 -0.998294025614035 -0.982191403157895
"162" 12 6 0.260113433 -0.0175203917146667 -0.108160125666667 -0.95531868 -0.949072009333333 -0.9483338435 0.8033788345 0.2750431984 -0.936458309333333 -0.974396492666667 -0.9596439555 -0.938340781833333 -0.0043714837772 -0.969276283333333 -0.962639526833333 -0.970629308166667 -0.970725078166667 -0.962458588 -0.966090742 -0.953873893833333 -0.950157442166667 -0.9692430665 -0.959402710666667 -0.954635628333333 -0.965900370833333 -0.969953929666667 -0.971329147 -0.9705148305 -0.974280431 -0.960837515 -0.9482046755 -0.992333178833333 -0.9482046755 -0.992333178833333 -0.969843834166667 -0.9986252945 -0.9308405935 -0.9931578345 -0.971067768833333 -0.998912356666667 -0.948380833666667 -0.9560047545 -0.953558910166667 -0.951795638833333 -0.957944783 -0.958722381666667 -0.997787449166667 -0.997152747166667 -0.996424606833333 -0.995401220833333 -0.996755543833333 -0.994920919333333 -0.998557127166667 -0.999132830166667 -0.999350730833333 -0.999185331666667 -0.998480599 -0.999001318 -0.998717596833333 -0.998871081666667 -0.998252553666667 -0.999185668166667 -0.9974926335 -0.997652130333333 -0.9860743725 -0.963380576166667
"163" 13 6 0.276716360483871 -0.020440454366129 -0.104331864532258 -0.968891989354839 -0.950947949516129 -0.950392995483871 0.656400944354839 0.598884988709677 -0.957875244677419 -0.975948136290323 -0.959892863709677 -0.95987646 -0.00988389709596774 -0.98541995 -0.980152342903226 -0.983070657419355 -0.987210445806452 -0.980369379354839 -0.972143470322581 -0.96270462 -0.967350513709677 -0.973517339516129 -0.966440702096774 -0.968429988387097 -0.978854747419355 -0.989801549193548 -0.985753869354839 -0.983335165806452 -0.991574429032258 -0.974011587096774 -0.960517768225806 -0.996341397741936 -0.960517768225806 -0.996341397741936 -0.985467853870968 -0.999512610967742 -0.944303111935484 -0.995152535 -0.98544626483871 -0.999585526612903 -0.945852135806452 -0.973291638225806 -0.966002455322581 -0.961230048387097 -0.966380173387097 -0.946433301774194 -0.999362027258065 -0.999102949516129 -0.998744301774194 -0.998196081451613 -0.999030826129032 -0.995947352741935 -0.999591861290323 -0.999692400322581 -0.999774722096774 -0.999776978387097 -0.999468443387097 -0.999602878064516 -0.999377470483871 -0.999319894516129 -0.998336906451613 -0.999643657258064 -0.997392937580645 -0.998195134193548 -0.994024906290323 -0.979159010483871
"164" 14 6 0.233275439803922 -0.0113424652490196 -0.0868333315509804 -0.917501887333333 -0.909697040980392 -0.900331921686275 0.48539692745098 0.83656291 -0.862136937254902 -0.94877486372549 -0.90130385627451 -0.863035767843137 -0.0323601505045098 -0.971473557058824 -0.96812761745098 -0.972431855490196 -0.973696193529412 -0.967644129803922 -0.957221015098039 -0.932499780588235 -0.952296965294118 -0.960216478627451 -0.941809192745098 -0.959152702352941 -0.968042893529412 -0.979711372941176 -0.97504743627451 -0.973340594509804 -0.983236626470588 -0.962957475490196 -0.905978250196078 -0.956955923352941 -0.905978250196078 -0.956955923352941 -0.972576392941176 -0.998554528039216 -0.904665418431373 -0.98650833372549 -0.975621183137255 -0.998744080588235 -0.894055710980392 -0.922832769019608 -0.924782269215686 -0.917566182509804 -0.914911235801961 -0.914033863333333 -0.997448986862745 -0.995778151372549 -0.991367590588235 -0.978565353529412 -0.996144163921569 -0.977661215882353 -0.999250362352941 -0.999123483921569 -0.99917195 -0.998807191764706 -0.999069026666667 -0.996318511568627 -0.999024879019608 -0.999011227254902 -0.992985852941176 -0.999219191764706 -0.99415933627451 -0.99600177745098 -0.917098647647059 -0.958262730784314
"165" 15 6 0.2894756525 -0.0166296542054167 -0.118530240291667 -0.972255551527778 -0.962759422361111 -0.929586835277778 0.899242553055556 -0.0369192905555556 -0.961509742916667 -0.986036192361111 -0.950710357083333 -0.962774019444444 -0.00443927981861111 -0.981739386805556 -0.970921587777778 -0.978402956527778 -0.984007704722222 -0.970860798472222 -0.957167680694444 -0.961142911805556 -0.956537051666667 -0.96368606375 -0.967706054305556 -0.961363727083333 -0.980482834444444 -0.980112732777778 -0.978710762916667 -0.985227755972222 -0.983428113194444 -0.974004230555556 -0.955340661527778 -0.994728371527778 -0.955340661527778 -0.994728371527778 -0.979890228194444 -0.999014626527778 -0.944605127222222 -0.992837569722222 -0.983235025416667 -0.999153685555556 -0.923923991944444 -0.9733485275 -0.964710310555556 -0.940709665 -0.972822687916667 -0.972023529583333 -0.999099014027778 -0.99929863625 -0.999364604583333 -0.998569024444444 -0.999099420555556 -0.996970328888889 -0.999212053333333 -0.999466568611111 -0.999716129166667 -0.999502909305556 -0.999133116527778 -0.999008056666667 -0.999220126805556 -0.999432613472222 -0.997505158888889 -0.999445337083333 -0.998830764444444 -0.997119157777778 -0.993031822777778 -0.974708590555556
"166" 16 6 0.274227162571429 -0.0166103510562857 -0.107310493242857 -0.973691429428571 -0.943061150285714 -0.965490276285714 -0.0199270225714286 0.893884468571429 -0.963761977857143 -0.966087103857143 -0.967886002 -0.964981881714286 -0.00154105089764286 -0.988416723857143 -0.984867286857143 -0.987644127 -0.988500214571429 -0.984008158 -0.977010769857143 -0.970747514 -0.984781484857143 -0.976903497285714 -0.972063241857143 -0.984809234571429 -0.989046576 -0.994465157714286 -0.986822302857143 -0.990285671857143 -0.995136137 -0.984537934857143 -0.961834634857143 -0.997421844571429 -0.961834634857143 -0.997421844571429 -0.988349656571429 -0.999721312857143 -0.951777099571429 -0.995843487142857 -0.990839526285714 -0.999872374571429 -0.962524372714286 -0.977683506285714 -0.960400865142857 -0.971470314428571 -0.969796934857143 -0.933264757142857 -0.999733184285714 -0.999588037285714 -0.999480464142857 -0.999019912285714 -0.999597220714286 -0.993993391 -0.999802481571429 -0.999809040428571 -0.999865983571429 -0.99986689 -0.999714976142857 -0.999539041428571 -0.999713453857143 -0.999679637571429 -0.999085294428571 -0.999908372857143 -0.999655226571429 -0.999636820571429 -0.996045635142857 -0.982312474428571
"167" 17 6 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.972960567323944 -0.944792875211268 -0.953476700140845 0.658792072253521 0.722657502112676 -0.961063222394366 -0.961466681267606 -0.957164565211268 -0.961383043098592 -0.000143542544507042 -0.981489017183099 -0.976960542816901 -0.98281300056338 -0.982174484366197 -0.975783956338028 -0.975893061830986 -0.971484336197183 -0.976200771267606 -0.97784902 -0.97481927 -0.978236627323944 -0.983135596619718 -0.988221713380282 -0.982452402394366 -0.985189483098592 -0.989820235774648 -0.979460678309859 -0.953021411126761 -0.995545092253521 -0.953021411126761 -0.995545092253521 -0.981607627887324 -0.99918976943662 -0.960733121690141 -0.996505878169014 -0.985542411126761 -0.999432198873239 -0.950116956478873 -0.973878915774648 -0.954879993380282 -0.959099593380282 -0.973415523098592 -0.94506785971831 -0.998781388450704 -0.999092345070423 -0.998909098028169 -0.998067927464789 -0.998763031971831 -0.991505108450704 -0.999179857183099 -0.999466745352113 -0.999617832676056 -0.999456415352113 -0.999117286478873 -0.998789922816901 -0.999174296901408 -0.999349752957747 -0.998226161830986 -0.999565082253521 -0.999210243802817 -0.998767166338028 -0.99356487915493 -0.973053792394366
"168" 18 6 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.984527649230769 -0.986160920923077 -0.987658662307692 0.719755403692308 0.605495317692308 -0.982715987538462 -0.994093522615385 -0.990957249538462 -0.983089310153846 -0.00121344813430769 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.986032578307692 -0.983914156153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.992943644615385 -0.984962118769231 -0.985053457538462 -0.990547638769231 -0.992548101846154 -0.996092236153846 -0.991116377692308 -0.992916991538462 -0.995641977846154 -0.986456241538462 -0.999649353384615 -0.986456241538462 -0.999649353384615 -0.98832154 -0.999756974307692 -0.980740846769231 -0.999227905384615 -0.993095122615385 -0.999924608461538 -0.987224804307692 -0.985106123692308 -0.986864957076923 -0.987883715230769 -0.984574806461538 -0.988134217846154 -0.999602058615385 -0.999772191076923 -0.999823170153846 -0.999724139846154 -0.999688184307692 -0.999715812769231 -0.999633277538462 -0.999774814 -0.999843218153846 -0.999802306923077 -0.999667885076923 -0.999879563230769 -0.999964326769231 -0.999946877538462 -0.999756030923077 -0.999925039384615 -0.999544137538461 -0.999623768615385 -0.999667416461538 -0.988515376923077
"169" 19 6 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.965019579518072 -0.973449968554217 -0.984672837228916 0.725646622771084 0.68762385253012 -0.958959611084337 -0.986993149638554 -0.988819031566265 -0.959901653373494 -0.000988690855325301 -0.983605223493976 -0.974524522650602 -0.988260181084337 -0.984671570240964 -0.976163574457831 -0.981357611445783 -0.963617705662651 -0.973197523855422 -0.983350229277108 -0.963816893493976 -0.973531818313253 -0.984607728915663 -0.986958363975904 -0.980639914578313 -0.986267270481928 -0.988090008433735 -0.967789737951807 -0.96626080686747 -0.998191908554217 -0.96626080686747 -0.998191908554217 -0.98478434 -0.999592171566265 -0.953263432771084 -0.996689263373494 -0.985342497710843 -0.999725465783132 -0.984740998192771 -0.97272602626506 -0.976348243614458 -0.984352121566265 -0.959411148072289 -0.977982720120482 -0.999433605301205 -0.999527704578313 -0.999491325542169 -0.998583207349398 -0.999421588192771 -0.999011332771084 -0.999527253012048 -0.999696913975904 -0.999812042771084 -0.999767543614458 -0.999510453614458 -0.99975538 -0.999341151084337 -0.998790331445783 -0.998759635903614 -0.99983956060241 -0.999068039518072 -0.999055648795181 -0.998053882289157 -0.982818471566265
"170" 20 6 0.239507882205882 -0.0144406281132353 -0.104274322538235 -0.962249114705882 -0.964098180294118 -0.972571998382353 0.864882956617647 0.477573305 -0.928674215147059 -0.976018476911765 -0.9765185525 -0.930141535588235 -0.00309891846569118 -0.984270728235294 -0.977002606764706 -0.984989224117647 -0.986051348382353 -0.976984834117647 -0.984477414264706 -0.972941910294118 -0.972409893529412 -0.985761729705882 -0.977170597941176 -0.974153381911765 -0.981540062058823 -0.986670534411765 -0.990280672352941 -0.984521649117647 -0.988524863970588 -0.985973936029412 -0.960743126176471 -0.989167562794118 -0.960743126176471 -0.989167562794118 -0.984670073823529 -0.999383736470588 -0.9604473725 -0.996922358823529 -0.986749500882353 -0.999569179558824 -0.971901324705882 -0.963679333676471 -0.969595156911765 -0.974268555 -0.962230370588235 -0.9693842075 -0.998606431470588 -0.996689804264706 -0.994707621176471 -0.992824243382353 -0.997183494558823 -0.991952666911765 -0.999428204705882 -0.999607047058824 -0.999664747941176 -0.999596568235294 -0.999423935147059 -0.999532113970588 -0.999878851911765 -0.999799216029412 -0.999192837647059 -0.999533688235294 -0.999190448970588 -0.999111455 -0.978388875 -0.978802417352941
"171" 21 6 0.271325472455556 -0.0184233048415556 -0.103253832233333 -0.955019866222222 -0.956959422222222 -0.945653787777778 0.599992678 0.788251027111111 -0.945905270555556 -0.983732936111111 -0.952416332444444 -0.946880752222222 -0.0139053438591111 -0.984826520888889 -0.971584753222222 -0.983977644222222 -0.985904785222222 -0.972066779666667 -0.975411857555556 -0.952147091444444 -0.981345430888889 -0.976540860555556 -0.952476280777778 -0.982574232111111 -0.981998497777778 -0.988749495666667 -0.985676068333333 -0.984218568444444 -0.990367246444444 -0.983332117888889 -0.952596583222222 -0.994722205 -0.952596583222222 -0.994722205 -0.982800330555556 -0.999098926777778 -0.949278890222222 -0.995789385888889 -0.985915906888889 -0.999499086222222 -0.940919006555556 -0.965318956111111 -0.960679713888889 -0.956419836888889 -0.947817464333333 -0.963837287222222 -0.998846136 -0.998317302444444 -0.998012243444444 -0.997154067666667 -0.998380217444444 -0.996279087666667 -0.999447922222222 -0.999435506333333 -0.999699296111111 -0.999587473444444 -0.999276936111111 -0.998025563333333 -0.999594527666667 -0.999388906111111 -0.997928079444445 -0.999581302777778 -0.999480202777778 -0.998990528444444 -0.990572441888889 -0.973788358333333
